Code,GroupCount,mean_Hoechst1,mean_Hoechst2,mean_Hoechst3,mean_Hoechst4,mean_Hoechst5,mean_Hoechst6,mean_Hoechst7,mean_A488,mean_HER2_TF,mean_PR_488,mean_Ki67,mean_CD45,mean_p53_FITC,mean_CD68,mean_A555,mean_TP53BP1,mean_ER_PE,mean_HER2_PE,mean_KERATIN,mean_PDL1_555,mean_pRB,mean_A647,mean_p53_DAKO,mean_PR_647,mean_AR_647,mean_p53_647,mean_HER2_647,mean_PDL1_647,mean_AREA,mean_CIRC,mean_X,mean_Y,mean_frame,mean_COL,mean_ROW,mean_Xt,mean_Yt,mean_HER2_TFp,mean_PR_488p,mean_Ki67p,mean_CD45p,mean_CD68p,mean_ER_PEp,mean_HER2_PEp,mean_KERATINp,mean_pRBp,mean_p53_DAKOp,mean_AR_647p,mean_p53_647p,mean_HER2_647p,mean_PDL1_647p,mean_KERATINpER_PEp,mean_KERATINpPR_488p,mean_KERATINpHER2_TFp,mean_KERATINpHER2_647p,mean_KERATINpKi67p,mean_KERATINppRBp,mean_KERATINpp53_DAKOp,mean_KERATINpp53_647p,mean_ER_PEpKi67p,mean_PR_488pKi67p,mean_HER2_TFpKi67p,mean_HER2_TFpER_PEp,mean_HER2_TFpPR_488p,mean_ER_PEpPR_488p,mean_ROI,mean_group,mean_TN,mean_PR_,mean_ER_,mean_PR_ER_,mean_HER2_,mean_HER2_PR_,mean_HER2_ER_,mean_HER2_ER_PR_,mean_UMAP1,mean_UMAP2,mean_tSNE1,mean_tSNE2,mean_EMGM10,mean_EMGM9,mean_EMGM8,mean_EMGM7,tSNE_score,mean_EMGM7_1,mean_EMGM7_2,mean_EMGM7_3,mean_EMGM7_4,mean_EMGM7_5,mean_EMGM7_6,mean_EMGM7_7,GMM_score
Her2-163,632,9.26303666624996,9.30467961767049,9.10395832015048,9.14365022311813,9.28487270205105,9.36734695744445,9.24731252208254,6.72007725301693,6.26283214762274,7.13464853716843,6.44473018215342,6.46290178525696,6.12758219154602,6.1568315117445,5.50962583533382,8.41132243420013,6.17430807806511,6.24184380589042,6.39502413591844,5.55192761390212,5.4006987827306,5.70020083725908,7.53600578117932,5.47361072172815,6.30628047460046,5.85454426981406,5.14076885099675,4.24998407632107,101.943077531646,0.84026582278481,546.442292721519,216.87335443038,147.295886075949,11.6930379746835,7.45727848101266,9262.33754588609,4443.48498417721,0.0522151898734177,0.00791139240506329,0.060126582278481,0.0506329113924051,0.0253164556962025,0.204113924050633,0.0522151898734177,0.468354430379747,0.0253164556962025,0.0332278481012658,0.340189873417722,0.0110759493670886,0.00791139240506329,0.0174050632911392,0.191455696202532,0.00474683544303797,0.0205696202531646,0.00474683544303797,0.0443037974683544,0.0189873417721519,0.0237341772151899,0.00158227848101266,0.0300632911392405,0.00316455696202532,0.00791139240506329,0.0158227848101266,0.00474683544303797,0.00791139240506329,206.318037974684,1.44778481012658,0,0,0.193037974683544,0.00632911392405063,0.00316455696202532,0,0.00316455696202532,0.00158227848101266,-0.447800164650535,0.70115810597836,-1.97649808532181,3.01052894473238,6.30696202531646,6.28481012658228,4.49367088607595,5.21993670886076,10.025102744037,0.0253164556962025,0.00316455696202532,0.246835443037975,0.231012658227848,0.0126582278481013,0.276898734177215,0.204113924050633,0.21531908648992
Her2-164,755,8.86422877059095,9.19181799248173,8.97644283063525,8.79749684528565,8.9961314607352,9.03992622090573,8.97111484627927,6.56863059221073,6.46120543700392,7.19221015188288,6.18798712316106,6.00220555543899,5.91009815655825,5.85180393438039,5.23249183869601,8.21035445555717,6.10939964202641,6.16467766783784,5.64292116644749,5.34653900870874,5.35295292818845,5.72059271942472,8.1240521240907,5.60612649894673,6.20271973706904,6.63172478077153,5.51374395721979,4.29532515760359,99.4321112582782,0.819803973509933,500.60983178808,325.88378410596,137.349668874172,9.06887417218543,7.10860927152318,7077.54916953642,4324.27398278145,0.258278145695364,0.0556291390728477,0.0728476821192053,0.00264900662251656,0.00794701986754967,0.112582781456954,0.141721854304636,0.478145695364238,0.0662251655629139,0.373509933774834,0.196026490066225,0.287417218543046,0.264900662251656,0.0596026490066225,0.0927152317880795,0.0437086092715232,0.242384105960265,0.243708609271523,0.0490066225165563,0.0556291390728477,0.270198675496689,0.263576158940397,0.0119205298013245,0.00529801324503311,0.0211920529801325,0.0741721854304636,0.0370860927152318,0.033112582781457,209.068874172185,2.34039735099338,0,0.00662251655629139,0.0291390728476821,0.0105960264900662,0.176158940397351,0.0158940397350993,0.0503311258278146,0.0225165562913907,-0.361997492315821,0.0700931303125385,-0.306684641062356,2.30049936702851,4.88741721854305,6,4.97880794701987,4.69933774834437,10.2266266319663,0.184105960264901,0.0119205298013245,0.0701986754966887,0.150993377483444,0.19205298013245,0.389403973509934,0.00132450331125828,0.256849274970173
Her2-165,3662,9.29702514285133,9.33247692521111,9.17805167900136,9.25449033042415,9.29852367031707,9.42398894010409,9.34280484371156,6.73576953224916,6.19680049737676,6.9523602735591,6.32131375069253,6.40197493215648,6.16969882544822,6.23748981425226,5.59584587398902,8.41750195351646,6.08461749112686,5.8076945011371,5.39517278384696,5.65001193837758,5.4227135587567,6.02985671463686,7.73843713376968,5.36935738912948,6.13582619154856,5.95963219886442,5.2664292755989,4.29129861230715,88.6165690879302,0.865498634625892,375.044780174768,333.769628891317,139.372200983069,5.60759148006554,7.36974330966685,4130.69259557618,4503.08511223376,0.0316766794101584,0.0240305843801202,0.0303113052976516,0.0240305843801202,0.0136537411250683,0.196613872200983,0.00546149645002731,0.321682140906608,0.0182960131075915,0.111414527580557,0.172310212998362,0.0338612779901693,0.0270344074276352,0.0182960131075915,0.191425450573457,0.0226652102676133,0.022392135445112,0.0218459858001092,0.0212998361551065,0.0128345166575642,0.0333151283451666,0.0155652648825778,0.0177498634625887,0.00327689787001638,0.00491534680502458,0.0199344620425997,0.00573457127252867,0.0196613872200983,211.998088476242,1.52539595849263,0,0.00409612233752048,0.162479519388312,0.0122883670125614,0.00491534680502458,0.000273074822501365,0.0144729655925724,0.00737302020753687,3.73787592118069,0.413444955482373,-9.28462351348021,-7.98394037931269,3.300655379574,3.00109229929001,5.39705079191699,4.15155652648826,12.9319766109443,0.0499726925177499,0.0854724194429274,0.0387766247951939,0.599672310212998,0.0174767886400874,0.132168214090661,0.0764609503003823,0.438492177928403
Her2-166,1492,8.9366382315944,9.30769996351849,9.13952438324987,9.11222638722127,9.1593465619956,9.33459772223861,9.17043726471106,6.68796911625458,5.94762623145673,6.97812107671697,6.0047790555773,6.03814458842596,5.91159081453092,5.89162900709429,5.41583043446693,8.16165731851287,5.92307183498854,5.86355773338524,5.99302620103254,5.47270887980303,5.10524094427431,6.10005345525222,7.6060952618689,5.78401170419063,6.32085462755735,5.92186777386598,5.1896751414788,4.23826987974797,85.4429410187667,0.846044906166219,488.502006032172,305.985485924933,139.697721179625,2.55026809651475,7.53083109919571,1752.12553150134,4580.74098190348,0.00670241286863271,0.14745308310992,0.0160857908847185,0.000670241286863271,0.000670241286863271,0.2171581769437,0.0113941018766756,0.420911528150134,0.00335120643431635,0.115951742627346,0.305630026809651,0.0596514745308311,0.0442359249329759,0.00603217158176944,0.215817694369973,0.14745308310992,0.00603217158176944,0.0422252010723861,0.0134048257372654,0.00268096514745308,0.103217158176944,0.0596514745308311,0.00938337801608579,0.00603217158176944,0.00134048257372654,0.0046916890080429,0.00335120643431635,0.118632707774799,214.587801608579,1.75871313672922,0,0.0261394101876676,0.0878016085790885,0.0904825737265416,0.00268096514745308,0.00268096514745308,0.0107238605898123,0.0281501340482574,2.65997022584447,-0.26441310040771,-3.75144441495149,-5.02798746881371,4.10522788203753,3.71782841823056,5.08310991957105,4.76608579088472,17.3343984222856,0.0368632707774799,0.0254691689008043,0.0556300268096515,0.49597855227882,0.00737265415549598,0.160187667560322,0.218498659517426,0.351191034342219
Her2-167,1428,9.07015993622578,9.07909872421599,9.15611653048554,9.03387348733286,9.2226942660301,9.31765327635685,9.16156368521616,6.75437856141151,7.02813627607298,7.08636454903276,6.28144148717832,6.06389662543991,5.93626976975797,5.89776527898815,5.4971523045878,7.97591008667987,5.98626302195839,6.2972542705947,5.71494262661658,5.37432875117776,5.21551960869387,6.15690977702837,7.97719587562553,6.00701545436583,6.17515630310537,6.5773975978103,5.82424860261156,4.34852598729968,100.656731092437,0.842642156862745,476.96919117647,323.688282212885,121.823529411765,18.9411764705882,5.89915966386555,15100.8221323529,3530.43324019608,0.516806722689076,0.0441176470588235,0.0826330532212885,0.00490196078431373,0.0105042016806723,0.0644257703081232,0.204481792717087,0.544817927170868,0.0630252100840336,0.356442577030812,0.292016806722689,0.32843137254902,0.439775910364146,0.126050420168067,0.0497198879551821,0.0427170868347339,0.474789915966387,0.42296918767507,0.0665266106442577,0.0595238095238095,0.342436974789916,0.32563025210084,0.0126050420168067,0.0112044817927171,0.0609243697478992,0.0525210084033613,0.0420168067226891,0.0287114845938375,217.359243697479,2.93207282913165,0,0.00280112044817927,0.0189075630252101,0.00630252100840336,0.387955182072829,0.0126050420168067,0.0168067226890756,0.0224089635854342,0.19886785228865,-0.413947888702975,0.133353794592737,3.48667966053549,5.27871148459384,5.45518207282913,4.77100840336134,3.84383753501401,11.1942519825114,0.0840336134453782,0.0266106442577031,0.0700280112044818,0.196078431372549,0.323529411764706,0.297619047619048,0.00210084033613445,0.268966456601439
Her2-169,1607,9.09397080048291,9.1285760911826,8.96455062164577,8.95446698058663,9.10979026639576,9.21030546713217,9.07261405976194,6.4344164165811,6.1518227829708,7.03025903689229,6.19338154401903,6.09878139342348,5.7945728591448,5.82456204716609,5.21293837059159,8.2621496803317,6.03820979550702,6.05466441478049,6.47419761626475,5.26038355691904,5.18397952769683,5.60328012753467,7.60555995687882,5.63036236972862,6.70826686053485,5.67833237728436,5.03903046467002,4.09466417311177,91.4963466085874,0.845666459240822,503.182360298693,335.749741132545,114.889856876167,12.34660858743,5.88301182327318,9751.80301991287,3531.925130056,0.0995644057249533,0.0622277535780958,0.0572495332918482,0.00560049782202863,0.00808960796515246,0.182327317983821,0.0784069695084007,0.517112632233976,0.0360920970752956,0.0647168637212197,0.435594275046671,0.00311138767890479,0.0404480398257623,0.0199128811449907,0.174237710018668,0.059738643434972,0.0914747977598009,0.0385812072184194,0.0522713130056005,0.0329807093963908,0.0336029869321718,0.00311138767890479,0.0273802115743622,0.0105787181082763,0.0161792159303049,0.0385812072184194,0.0273802115743622,0.0479153702551338,223.674548848787,1.58867454884879,0,0.0112009956440573,0.125700062227754,0.0336029869321718,0.014312383322962,0.00311138767890479,0.00871188550093342,0.014312383322962,-0.013702714670878,1.73758874924898,0.89315767500285,-0.441161484998166,5.93528313627878,5.77224642190417,3.82949595519602,4.38954573739888,11.099633486959,0.0616054760423149,0.0105787181082763,0.0634723086496577,0.222775357809583,0.0112009956440573,0.365899191039203,0.264467952706907,0.261266505497842
Her2-170,511,9.06208727539008,9.18442422933827,8.99512736637808,8.86433116232096,9.06246105511319,9.05370899258368,8.93871637190576,6.85763421274841,6.15024249395223,7.30477744073503,6.32332828858681,6.29353963720536,5.96667209107694,6.10976531080515,5.47542789837614,8.01630370274838,6.44839802515284,5.72179048371525,6.69210972505874,5.41951466113682,5.33200869348573,5.87301392824523,7.36560730383295,5.6825628739833,6.53328965164236,5.76646105755622,4.89279048419474,4.24835902083834,88.9302994129158,0.826011741682975,466.150338551859,357.971808219178,107.571428571429,9.55772994129159,5.66731898238748,7441.55601369863,3412.9654481409,0.0293542074363992,0.111545988258317,0.0469667318982387,0.00587084148727984,0.0352250489236791,0.430528375733855,0.0117416829745597,0.585127201565558,0.0410958904109589,0.0313111545988258,0.463796477495108,0.00978473581213307,0.0234833659491194,0.0293542074363992,0.391389432485323,0.0880626223091976,0.025440313111546,0.0215264187866928,0.0450097847358121,0.0371819960861057,0.0273972602739726,0.00782778864970646,0.0391389432485323,0.00782778864970646,0.00978473581213307,0.0176125244618395,0.0156555772994129,0.101761252446184,226.626223091977,2.0665362035225,0,0.00978473581213307,0.318982387475538,0.0919765166340509,0.00391389432485323,0,0.00978473581213307,0.00978473581213307,0.312546867338465,-0.247068768555298,-3.51183018865524,1.17262175249554,6.08219178082192,5.12915851272016,4.60078277886497,3.75538160469667,14.2028734436061,0.162426614481409,0.168297455968689,0.172211350293542,0.144814090019569,0.0352250489236791,0.234833659491194,0.0821917808219178,0.148331799062533
Her2-171,1042,9.30418757664557,9.32671361325476,9.23242430358224,9.20845961877951,9.34565509800975,9.43978600677705,9.36194376854503,7.02751820466089,6.30863354993149,7.73139385967804,6.42770100687977,6.40907358565104,6.24983241907422,6.28278990520861,5.65432676532742,8.18458352315446,7.45244478434912,5.7664592229205,8.46987303585568,5.73412367229164,5.44636907186052,6.47132011052081,7.77676681410187,6.85046012143299,6.45327538811871,5.81630490023908,5.25709905168787,4.37363014714712,85.7053147792707,0.891492322456814,300.039432821496,350.033508637236,112.703454894434,6.17178502879079,6.07293666026871,4515.56140978887,3670.52419961613,0.0844529750479846,0.483685220729367,0.0479846449136276,0.0105566218809981,0.0230326295585413,0.82725527831094,0.0105566218809981,0.936660268714012,0.0105566218809981,0.143953934740883,0.381957773512476,0.00287907869481766,0.0422264875239923,0.0547024952015355,0.82341650671785,0.482725527831094,0.081573896353167,0.0422264875239923,0.04510556621881,0.0105566218809981,0.13147792706334,0.00287907869481766,0.04510556621881,0.0335892514395393,0.0124760076775432,0.0748560460652591,0.0547024952015355,0.473128598848368,229.820537428023,3.30710172744722,0,0.0105566218809981,0.354126679462572,0.432821497120921,0.00191938579654511,0,0,0.0403071017274472,-2.92412339514855,0.313791281003906,-7.5529458668828,11.9524011552453,7.82725527831094,7.62955854126679,3.08157389635317,2.73224568138196,9.52303255737586,0.592130518234165,0.0268714011516315,0.0834932821497121,0.0230326295585413,0.0297504798464491,0.118042226487524,0.126679462571977,0.499851618555172
Her2-172,2825,8.92742130957347,9.00370614985069,8.97193755831184,9.00596019689588,9.02485017915106,9.21311940749582,9.01797915937632,6.39952806307468,5.69546615650247,6.62570262617023,5.85465740862318,5.82667799385006,5.68291911347707,5.6914605463,5.28519869700206,7.88227481488799,6.55361219880777,5.46972847006115,6.67777350116767,5.21905544130446,5.03808853052895,5.30961712373439,7.56551419139428,5.02555613201202,6.21874816808717,5.86497281043719,5.00637070894785,4.03649378078914,99.5413996460177,0.836390796460177,469.250692035398,341.529207787611,109.376637168142,2.1316814159292,6.10690265486726,1391.68421415929,3684.25234053098,0.00672566371681416,0.00141592920353982,0.0272566371681416,0.000353982300884956,0.000707964601769912,0.507964601769912,0.00353982300884956,0.649557522123894,0.0230088495575221,0.0739823008849557,0.271858407079646,0.0244247787610619,0.0031858407079646,0.00991150442477876,0.506548672566372,0.00141592920353982,0.00530973451327434,0.0031858407079646,0.0184070796460177,0.0176991150442478,0.039646017699115,0.0244247787610619,0.0145132743362832,0,0.00141592920353982,0.00424778761061947,0,0.00141592920353982,232.869026548673,2.03008849557522,0,0,0.503716814159292,0.00141592920353982,0.000353982300884956,0,0.00283185840707965,0,0.038415721738755,-1.9339100298828,4.94376180858373,-3.70001219212354,4.84070796460177,5.42194690265487,3.72884955752212,2.97911504424779,14.7134488413558,0.193274336283186,0.329911504424779,0.0647787610619469,0.267610619469027,0.0130973451327434,0.12353982300885,0.00778761061946903,0.294178511932648
Her2-173,884,8.4292351766849,8.57583132385565,8.39461132248726,8.23777204144645,8.47987400892881,8.46477153685743,8.11394361829534,7.24043832295591,6.37319334186806,7.03976185200248,6.47503749824901,6.42348377034749,6.26738346662349,6.21430983420065,6.04882579361801,8.80103087868296,6.10127547268901,6.77457569925032,5.68556697832103,5.54044952600849,5.41780018366872,5.34726571138905,7.62561505318944,6.178332700704,6.79082917986471,5.52966592689072,4.53822242869642,4.13468294620889,83.284842760181,0.816316742081447,536.885812217194,364.40482918552,90.1006787330317,18.2873303167421,4.41968325791855,14627.7887533937,2602.75850565611,0.122171945701357,0.0214932126696833,0.0599547511312217,0.0135746606334842,0.0373303167420814,0.144796380090498,0.361990950226244,0.728506787330317,0.0791855203619909,0.0475113122171946,0.64027149321267,0.0135746606334842,0.00226244343891403,0.0124434389140271,0.135746606334842,0.0203619909502262,0.0904977375565611,0.00226244343891403,0.0452488687782805,0.0690045248868778,0.0373303167420814,0.0113122171945701,0.0260180995475113,0.00452488687782805,0.0147058823529412,0.0599547511312217,0.00904977375565611,0.0192307692307692,235.802036199095,1.32013574660633,0,0.00226244343891403,0.125565610859729,0.0180995475113122,0.00113122171945701,0,0,0.00113122171945701,2.20454640964461,2.7845800891792,-15.9405607413565,-1.74594281129516,7.13235294117647,5.97058823529412,4.2262443438914,5.56900452488688,11.9345626157322,0.00226244343891403,0,0.205882352941176,0.166289592760181,0.00226244343891403,0.0904977375565611,0.532805429864253,0.440217584925479
Her2-175,1375,9.03464502462197,9.20164990909841,8.98803647225299,8.93312507855372,9.06522765088082,9.14289846355046,8.97502209238171,6.72534037206422,6.12564644111777,6.63485390752523,6.1824560519565,6.202764172566,5.98689013315569,5.99037850153656,5.63849509265431,8.50944039999597,5.76984415240709,6.13584335071505,6.02122850905762,5.25501570619212,5.20158790818765,5.23797501031708,7.6195670527799,5.33644248655875,6.1490151613689,5.39972454382865,4.62547347544916,4.08342901311306,88.2858574545453,0.850094545454546,548.140017454546,327.366805818182,85.8152727272727,11.6203636363636,4.53309090909091,9204.79841745453,2639.95146036364,0.0727272727272727,0.00218181818181818,0.024,0.0123636363636364,0.0232727272727273,0.0472727272727273,0.111272727272727,0.605818181818182,0.0225454545454545,0.0843636363636364,0.354181818181818,0.0109090909090909,0.00436363636363636,0.0363636363636364,0.0465454545454545,0.00218181818181818,0.0538181818181818,0.00290909090909091,0.0225454545454545,0.0189090909090909,0.0756363636363636,0.00363636363636364,0.00727272727272727,0.000727272727272727,0.0101818181818182,0.0116363636363636,0.000727272727272727,0.00145454545454545,242.386909090909,1.11418181818182,0,0.000727272727272727,0.0450909090909091,0.000727272727272727,0.00290909090909091,0,0.000727272727272727,0.000727272727272727,-0.14492300962369,1.91909009513612,-0.740285275019455,-1.24459106507239,6.37818181818182,5.89672727272727,4.62690909090909,4.37090909090909,9.95799492751809,0.0363636363636364,0.00509090909090909,0.158545454545455,0.367272727272727,0.0123636363636364,0.216727272727273,0.203636363636364,0.240156130011481
Her2-177,1045,9.04470866266623,8.98481674858114,8.94681594159184,9.01388194413009,9.10993832468403,9.13511777807962,9.05163448550987,6.88593076570314,6.22340766861905,7.04733664791506,6.63858913056197,6.46306822586106,6.15833195512011,6.20394360529198,5.92720362194138,8.54173486388469,5.73564617893825,6.12159683350471,7.42182997937498,5.29471256081309,5.36788934814562,6.061083552708,7.07427213104878,5.87016693418993,6.01111015960957,4.96258317767433,4.44427860641467,4.08536701205402,99.5566124401914,0.756676555023922,350.81153492823,377.015530143541,78.2344497607656,4.40287081339713,4.51578947368421,3124.49153492823,2678.27553014354,0.114832535885167,0.0822966507177034,0.158851674641148,0.0411483253588517,0.0641148325358852,0.0449760765550239,0.0698564593301435,0.955023923444976,0.0421052631578947,0.0363636363636364,0.159808612440191,0.00191387559808612,0.0181818181818182,0.0172248803827751,0.0440191387559809,0.0822966507177034,0.109090909090909,0.0162679425837321,0.158851674641148,0.0392344497607656,0.0325358851674641,0.00191387559808612,0.015311004784689,0.0392344497607656,0.0440191387559809,0.0210526315789474,0.0296650717703349,0.0229665071770335,248.748325358852,1.24497607655502,0,0.0545454545454545,0.0200956937799043,0.0162679425837321,0.00478468899521531,0.00478468899521531,0.00191387559808612,0.00669856459330144,0.109762721247377,0.641155040454247,-3.57276904891036,-1.55650102163049,6.66698564593301,5.67751196172249,4.70143540669856,5.30526315789474,10.5504201272401,0.0133971291866029,0.00191387559808612,0.190430622009569,0.00574162679425837,0.209569377990431,0.406698564593301,0.172248803827751,0.37773888449861
Her2-178,4120,9.11571713137996,9.03601388092836,9.17286706704876,9.30075239456354,9.31620232119991,9.41756358248974,9.29434570481026,6.74924768670892,5.90387456455868,6.7221466287438,6.10883811238632,6.17541187833905,6.02117158612411,6.02306443739935,5.56581216678603,8.0267843863196,5.67192153210224,5.80895238949953,5.5945243282773,5.43932090961313,5.18439234683982,6.26888366435594,7.26669707526253,5.08981074650017,5.74882190484454,6.23801097806687,5.07729915129306,4.11317241621243,85.610955825243,0.850904854368934,442.044572330097,310.44637014563,82.5495145631068,1.71990291262136,4.84902912621359,1028.83743640777,2829.82838470873,0.00970873786407767,0.00315533980582524,0.0116504854368932,0.000485436893203883,0.00242718446601942,0.0514563106796116,0.0162621359223301,0.461165048543689,0.00995145631067961,0.00995145631067961,0.0762135922330097,0.185194174757282,0.00436893203883495,0.00339805825242718,0.0492718446601942,0.00266990291262136,0.00533980582524272,0.00388349514563107,0.00922330097087379,0.00752427184466019,0.00606796116504854,0.170873786407767,0.00436893203883495,0.000242718446601942,0.00145631067961165,0.00364077669902913,0.000728155339805825,0.00218446601941748,251.33859223301,1.12354368932039,0,0.000970873786407767,0.0468446601941748,0.00218446601941748,0.00194174757281553,0,0.00242718446601942,0,3.85436631970551,-1.09796651573103,-3.12470673920692,-9.87635629668795,2.87669902912621,2.7131067961165,5.35800970873786,4.22208737864078,11.5578336685597,0.00145631067961165,0.187135922330097,0.0487864077669903,0.442718446601942,0.00485436893203883,0.300485436893204,0.0145631067961165,0.368216535406335
Her2-18,1009,9.15072654743311,9.09748241502893,9.18268625582635,8.91695548029806,9.15218338829376,9.27306606242481,9.20064187843628,7.2932862304133,6.2502020453872,7.12768806309437,6.47975215999411,6.49909944229993,6.31977696438358,6.32397566977573,6.07813950566108,8.42440597977536,6.49300327858063,6.12758160324557,5.60909355573754,5.83398192710892,5.43389521636778,5.93999184241896,7.70643429874076,5.70258655338956,6.95150475995837,5.46080899879221,4.61604547070155,4.28933104117412,100.09757185332,0.816861248761149,482.816456888009,340.209818632309,435.736372646184,17.3002973240832,20.01982160555,13779.7839990089,12826.7227026759,0.0247770069375619,0.0386521308225966,0.0644202180376611,0.00991080277502478,0.0336967294350842,0.542120911793855,0.0178394449950446,0.639246778989098,0.00792864222001982,0.176412289395441,0.639246778989098,0.00198216055500496,0,0.0089197224975223,0.497522299306244,0.0366699702675917,0.0198216055500496,0,0.0555004955401388,0.00792864222001982,0.167492566897919,0.000991080277502478,0.0545094152626363,0.00594648166501487,0.00495540138751239,0.0178394449950446,0.00792864222001982,0.0277502477700694,56.986124876115,2.12289395441031,0,0.0109018830525273,0.514370664023786,0.0277502477700694,0,0,0,0,2.09883432129572,1.90926316899747,-12.1535056352558,-0.96009887162656,6.64915758176412,5.65708622398414,3.77502477700694,5.74331020812686,12.6266989955437,0.00693756194251734,0.0148662041625372,0.0624380574826561,0.262636273538157,0.0198216055500496,0.0634291377601586,0.569871159563925,0.467895577469647
Her2-184,1656,8.95715644011598,9.06985340388242,9.13573911714356,9.14963475785197,9.21823116703778,9.27816996174086,9.11460561552867,6.58450593473445,6.06980380314004,6.46194240858311,6.07115474148254,6.06849619924344,5.85788040857012,5.80952481980906,5.50831876965303,8.15893473286929,5.48566897337088,6.14587338158977,4.91101768523077,5.2193031661067,5.2943293722984,5.68412455743307,7.51043662067883,4.9867231853102,5.84736130159019,5.90123550716129,5.02035020079686,4.03350357483268,96.1855797101447,0.840727053140096,507.300695048309,376.947839371981,47.2663043478261,1.43659420289855,3.18236714975845,863.168629830918,1805.41625724638,0.0778985507246377,0.0036231884057971,0.0483091787439614,0.00301932367149758,0.0036231884057971,0.00603864734299517,0.0845410628019324,0.342995169082126,0.0857487922705314,0.0658212560386473,0.20048309178744,0.0646135265700483,0.0597826086956522,0.00483091787439614,0.00422705314009662,0.00301932367149758,0.0555555555555556,0.0573671497584541,0.0368357487922705,0.0658212560386473,0.0501207729468599,0.0555555555555556,0.00241545893719807,0.000603864734299517,0.00905797101449275,0.00483091787439614,0.00301932367149758,0.00301932367149758,269.62922705314,1.2548309178744,0,0,0.00241545893719807,0.00120772946859903,0.0567632850241546,0.000603864734299517,0.000603864734299517,0.00181159420289855,-2.09355498984124,0.833189979119637,-1.74659814627684,0.779782341750384,5.83514492753623,5.95591787439614,5.8701690821256,5.1243961352657,12.0918715690312,0.0446859903381642,0.000603864734299517,0.308574879227053,0.184178743961353,0.199275362318841,0.261473429951691,0.00120772946859903,0.247085173263264
Her2-186,619,9.08446645767815,9.01944325719504,9.09038636960825,8.9943740042404,9.19516888699158,9.32578266853121,9.11477587925273,6.52253851196239,5.70252292006445,6.61902210046843,6.25274701664501,6.0181775879411,5.7764748306121,5.72501638730441,5.33253110043391,7.82907439808253,5.92805570147074,5.90067967570834,6.85989874356459,5.113273206253,4.93258683962131,5.33880626933047,7.20489800843043,5.24388524640575,6.61347356590522,5.50617198083672,4.47108893539208,3.8610718039856,107.227201938611,0.819531502423263,401.435962843296,255.63591276252,53.6898222940226,16.5072697899838,2.77059773828756,13041.4115686591,1414.58066235864,0.00484652665589661,0,0.0904684975767367,0.00484652665589661,0,0.0840064620355412,0.0113085621970921,0.912762520193861,0.0113085621970921,0.00807754442649435,0.560581583198708,0.0113085621970921,0,0.00161550888529887,0.0840064620355412,0,0.00484652665589661,0,0.0872374798061389,0.0113085621970921,0.00484652665589661,0.0113085621970921,0.0177705977382876,0,0.00161550888529887,0.00323101777059774,0,0,274.067851373183,1.16801292407108,0,0,0.0840064620355412,0,0,0,0,0,0.281019993895928,-0.426860416120144,6.25707140336012,-1.51897277026286,5.76898222940226,5.70113085621971,3.7140549273021,4.58481421647819,10.4677985881367,0.012924071082391,0.177705977382876,0.143780290791599,0.0468497576736672,0.287560581583199,0.158319870759289,0.172859450726979,0.287718798404368
Her2-187,3114,8.89807556167789,8.90475845268503,8.74493558442588,8.62958702472412,8.75292737645181,8.82815626516155,8.69938864530275,6.57172343620677,5.82289043634416,6.61676909634425,6.89556373329615,5.76354596167116,5.48539712064503,5.54119283155079,5.24988698447493,7.96057033322832,5.51581045610891,5.54095428277019,6.36792369950609,4.92137387342323,4.74114091206633,5.92734399048699,6.75683709654121,4.78236709158879,6.52026568987066,5.15242973043383,4.58603169447354,3.89060268368948,97.6980144508672,0.814921965317921,470.246403660886,335.356674052666,40.4341682723186,12.0834938985228,2.35003211303789,9504.40228034684,1219.02019364162,0.0144508670520231,0.000321130378933847,0.384393063583815,0.000963391136801541,0.000963391136801541,0.00256904303147078,0.00385356454720617,0.78548490687219,0.00256904303147078,0.00128452151573539,0.484264611432241,0.00578034682080925,0.00128452151573539,0.00449582530507386,0.00224791265253693,0.000321130378933847,0.0115606936416185,0.000642260757867694,0.375401412973667,0.000963391136801541,0.000321130378933847,0.00192678227360308,0.000642260757867694,0.000321130378933847,0.00481695568400771,0.00128452151573539,0.000321130378933847,0.000321130378933847,278.148041104689,1.01059730250482,0,0,0.00224791265253693,0.000321130378933847,0.00128452151573539,0,0,0,2.41110584608019,0.41353371885502,9.62089154479065,-7.28715026141614,2.87636480411047,3.71034039820167,5.66634553628773,4.72992935131663,9.52759264448873,0.000642260757867694,0.033718689788054,0.0513808606294155,0.144508670520231,0.690751445086705,0.0770712909441233,0.00192678227360308,0.656227921195601
